pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/array_manager.py;989
pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/array_manager.py;989
pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/base.py;23
pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/base.py;23
pandas-dev/pandas/issues/37258;https://github.com/pandas-dev/pandas/issues/37258;2020-10-19T17:29:06Z;Mon Oct 19 16:42:29 2020 -0700;pandas/core/ops/common.py;122
pandas-dev/pandas/issues/37258;https://github.com/pandas-dev/pandas/issues/37258;2020-10-19T17:29:06Z;Mon Oct 19 16:42:29 2020 -0700;pandas/core/ops/common.py;122
pandas-dev/pandas/issues/10207;https://github.com/pandas-dev/pandas/issues/10207;2015-05-26T10:49:13Z;Tue May 26 11:29:08 2015 -0500;pandas/io/formats/style.py;753
pandas-dev/pandas/issues/10207;https://github.com/pandas-dev/pandas/issues/10207;2015-05-26T10:49:13Z;Tue May 26 11:29:08 2015 -0500;pandas/io/formats/style.py;753
pandas-dev/pandas/issues/32974;https://github.com/pandas-dev/pandas/issues/32974;2020-03-24T11:58:36Z;Tue Mar 24 12:55:26 2020 -0700;pandas/tests/series/test_arithmetic.py;236
pandas-dev/pandas/issues/32974;https://github.com/pandas-dev/pandas/issues/32974;2020-03-24T11:58:36Z;Tue Mar 24 12:55:26 2020 -0700;pandas/tests/series/test_arithmetic.py;236
pandas-dev/pandas/issues/32974;https://github.com/pandas-dev/pandas/issues/32974;2020-03-24T11:58:36Z;Tue Mar 24 12:55:26 2020 -0700;pandas/tests/series/test_arithmetic.py;609
pandas-dev/pandas/issues/32974;https://github.com/pandas-dev/pandas/issues/32974;2020-03-24T11:58:36Z;Tue Mar 24 12:55:26 2020 -0700;pandas/tests/series/test_arithmetic.py;609
pandas-dev/pandas/issues/39283;https://github.com/pandas-dev/pandas/issues/39283;2021-01-19T22:43:44Z;Tue Jan 19 21:44:07 2021 +0100;pandas/tests/strings/test_split_partition.py;307
pandas-dev/pandas/issues/39283;https://github.com/pandas-dev/pandas/issues/39283;2021-01-19T22:43:44Z;Tue Jan 19 21:44:07 2021 +0100;pandas/tests/strings/test_split_partition.py;307
pandas-dev/pandas/issues/39283;https://github.com/pandas-dev/pandas/issues/39283;2021-01-19T22:43:44Z;Tue Jan 19 21:44:07 2021 +0100;pandas/tests/strings/test_strings.py;237
pandas-dev/pandas/issues/39283;https://github.com/pandas-dev/pandas/issues/39283;2021-01-19T22:43:44Z;Tue Jan 19 21:44:07 2021 +0100;pandas/tests/strings/test_strings.py;237
pandas-dev/pandas/issues/39283;https://github.com/pandas-dev/pandas/issues/39283;2021-01-19T22:43:44Z;Tue Jan 19 21:44:07 2021 +0100;pandas/tests/strings/test_api.py;73
pandas-dev/pandas/issues/39283;https://github.com/pandas-dev/pandas/issues/39283;2021-01-19T22:43:44Z;Tue Jan 19 21:44:07 2021 +0100;pandas/tests/strings/test_api.py;73
pandas-dev/pandas/issues/25203;https://github.com/pandas-dev/pandas/issues/25203;2019-02-07T00:42:24Z;Thu Feb 7 01:23:52 2019 +0000;pandas/tests/extension/test_numpy.py;380
